ds,crop,y
2024-09-22,rice,2215.6603773584907
2024-09-23,rice,2264.7742946708463
2024-09-24,rice,2259.883280757098
2024-09-25,rice,2262.7062706270626
2024-09-26,rice,2289.123287671233
2024-09-27,rice,2289.0125
2024-09-28,rice,2218.8646288209607
2024-09-29,rice,2212.4651162790697
2024-09-30,rice,2243.400662251656
2024-10-01,rice,2287.125475285171
2024-10-02,rice,2218.0842696629215
2024-10-03,rice,2269.1747572815534
2024-10-04,rice,2286.231707317073
2024-10-05,rice,2268.3467153284673
2024-10-06,rice,2201.6475409836066
2024-10-07,rice,2271.01582278481
2024-10-08,rice,2270.5285285285286
2024-10-09,rice,2291.2782369146007
2024-10-10,rice,2297.14164305949
2024-10-11,rice,2277.6843971631206
2024-10-12,rice,2263.895
2024-10-13,rice,2278.0224719101125
2024-10-14,rice,2289.647342995169
2024-10-15,rice,2286.099033816425
2024-10-16,rice,2303.4095238095238
2024-10-17,rice,2258.828784119107
2024-10-18,rice,2281.953642384106
2024-10-19,rice,2286.209476309227
2024-10-20,rice,2275.8888888888887
2024-10-21,rice,2301.356701030928
2024-10-22,rice,2301.354066985646
2024-10-23,rice,2303.912393162393
2024-10-24,rice,2313.902489626556
2024-10-25,rice,2310.3697247706423
2024-10-26,rice,2300.8161764705883
2024-10-27,rice,2261.9735682819382
2024-10-28,rice,2316.5068627450983
2024-10-29,rice,2292.8958333333335
2024-10-30,rice,2253.990099009901
2024-10-31,rice,2341.4518518518516
2024-11-01,rice,2313.462365591398
2024-11-02,rice,2315.6206896551726
2024-11-03,rice,2303.1675675675674
2024-11-04,rice,2354.2380952380954
2024-11-05,rice,2336.350210970464
2024-11-06,rice,2361.9486692015207
2024-11-07,rice,2394.93147751606
2024-11-08,rice,2370.8195211786374
2024-11-09,rice,2326.9464692482916
2024-11-10,rice,2296.113382899628
2024-11-11,rice,2353.992895204263
2024-11-12,rice,2375.512711864407
2024-11-13,rice,2322.657471264368
2024-11-14,rice,2345.8817829457366
2024-11-15,rice,2376.3333333333335
2024-11-16,rice,2403.565
2024-11-17,rice,2326.080310880829
2024-11-18,rice,2381.778846153846
2024-11-19,rice,2373.361721611722
2024-11-20,rice,2356.2801953818825
2024-11-21,rice,2404.9163602941176
2024-11-22,rice,2395.2973214285716
2024-11-23,rice,2377.069284064665
2024-11-24,rice,2327.975903614458
2024-11-25,rice,2394.7923759486284
2024-11-26,rice,2378.854127284184
2024-11-27,rice,2378.864785992218
2024-11-28,rice,2383.195825049702
2024-11-29,rice,2343.788888888889
2024-11-30,rice,2362.9366812227076
2024-12-01,rice,2330.6117647058823
2024-12-02,rice,2404.580041580042
2024-12-03,rice,2410.28373015873
2024-12-04,rice,2390.510183299389
2024-12-05,rice,2403.743492063492
2024-12-06,rice,2391.56400742115
2024-12-07,rice,2381.6547344110854
2024-12-08,rice,2382.5841121495328
2024-12-09,rice,2365.3294194390082
2024-12-10,rice,2291.3674351585014
2024-12-11,rice,2356.8752783964364
2024-12-12,rice,2354.129666011788
2024-12-13,rice,2378.353151397011
2024-12-14,rice,2364.5593922651933
2024-12-15,rice,2353.4666666666667
2024-12-16,rice,2392.995857233907
2024-12-17,rice,2401.659619450317
2024-12-18,rice,2394.2633928571427
2024-12-19,rice,2366.602099236641
2024-12-20,rice,2368.9868173258005
2024-12-21,rice,2381.3700696055685
2024-12-22,rice,2359.7815533980583
2024-12-23,rice,2385.0962732919256
2024-12-24,rice,2360.158747300216
2024-12-25,rice,2390.204255319149
2024-12-26,rice,2362.180584551148
2024-12-27,rice,2369.5333333333333
2024-12-28,rice,2331.3333333333335
2024-12-29,rice,2343.7060606060604
2024-12-30,rice,2352.3651452282156
2024-12-31,rice,2350.7953216374267
2019-01-01,wheat,1973.8458333333333
2019-01-02,wheat,1979.5669144981412
2019-01-03,wheat,1989.6657608695652
2019-01-04,wheat,1997.7758620689656
2019-01-05,wheat,1969.8568129330254
2019-01-06,wheat,1899.024844720497
2019-01-07,wheat,1981.849315068493
2019-01-08,wheat,1985.0379377431907
2019-01-09,wheat,1983.380149812734
2019-01-10,wheat,1997.9620370370371
2019-01-11,wheat,1984.8995943204868
2019-01-12,wheat,1972.1708229426433
2019-01-13,wheat,1918.040625
2019-01-14,wheat,1978.0861111111112
2019-01-15,wheat,1965.044757033248
2019-01-16,wheat,1994.0662768031189
2019-01-17,wheat,1998.3114285714287
2019-01-18,wheat,1998.0924528301887
2019-01-19,wheat,2003.34404536862
2019-01-20,wheat,1924.2296511627908
2019-01-21,wheat,2012.3116634799235
2019-01-22,wheat,1990.339530332681
2019-01-23,wheat,2024.803605313093
2019-01-24,wheat,2023.0059523809523
2019-01-25,wheat,2021.1295918367348
2019-01-26,wheat,1959.1391304347826
2019-01-27,wheat,1941.1290322580646
2019-01-28,wheat,2017.0231053604437
2019-01-29,wheat,2002.6303538175046
2019-01-30,wheat,2008.4562841530055
2019-01-31,wheat,2011.332402234637
2019-02-01,wheat,2008.9816955684007
2019-02-02,wheat,2003.3349802371542
2019-02-03,wheat,1927.375
2019-02-04,wheat,2000.9157427937917
2019-02-05,wheat,2005.9777777777779
2019-02-06,wheat,2006.03216374269
2019-02-07,wheat,1997.358121330724
2019-02-08,wheat,1994.5979797979799
2019-02-09,wheat,1994.547557840617
2019-02-10,wheat,1936.3803680981596
2019-02-11,wheat,2005.7562620423892
2019-02-12,wheat,2000.8212962962964
2019-02-13,wheat,1995.5265654648956
2019-02-14,wheat,2001.7485493230174
2019-02-15,wheat,1993.008806262231
2019-02-16,wheat,1995.2279069767442
2019-02-17,wheat,1938.1475409836066
2019-02-18,wheat,1999.5980392156862
2019-02-19,wheat,1971.0951704545455
2019-02-20,wheat,1971.3290203327172
2019-02-21,wheat,1974.2362948960304
2019-02-22,wheat,1981.6322957198443
2019-02-23,wheat,1982.1612903225807
2019-02-24,wheat,1933.4588235294118
2019-02-25,wheat,1968.2421150278294
2019-02-26,wheat,1949.4361313868612
2019-02-27,wheat,1947.5425330812855
2019-02-28,wheat,1947.8720682302771
2019-03-01,wheat,1960.3546025104602
2019-03-02,wheat,1938.9227642276423
2019-03-03,wheat,1923.343023255814
2019-03-04,wheat,1936.8227272727272
2019-03-05,wheat,1928.7482332155478
2019-03-06,wheat,1939.3885601577908
2019-03-07,wheat,1936.2683823529412
2019-03-08,wheat,1951.0205357142856
2019-03-09,wheat,1945.5955056179776
2019-03-10,wheat,1931.536111111111
2019-03-11,wheat,1963.1162393162392
2019-03-12,wheat,1952.3780918727916
2019-03-13,wheat,1953.4589743589743
2019-03-14,wheat,1954.6194915254237
2019-03-15,wheat,1944.5140264026402
2019-03-16,wheat,1931.2576791808874
2019-03-17,wheat,1907.3394736842106
2019-03-18,wheat,1935.9991539763114
2019-03-19,wheat,1919.1316225165563
2019-03-20,wheat,1926.9285714285713
2019-03-21,wheat,1983.7916666666667
2019-03-22,wheat,1933.4507389162561
2019-03-23,wheat,1908.6753246753246
2019-03-24,wheat,1900.8670212765958
2019-03-25,wheat,1901.834745762712
2019-03-26,wheat,1889.1459412780657
2019-03-27,wheat,1907.7208695652173
2019-03-28,wheat,1889.9542857142858
2019-03-29,wheat,1881.678861788618
2019-03-30,wheat,1883.2254672897195
2019-03-31,wheat,1862.7433155080214
2019-04-01,wheat,1890.1272727272728
2019-04-02,wheat,1872.8965798045604
2019-04-03,wheat,1885.0985691573926
2019-04-04,wheat,1876.8832236842106
2019-04-05,wheat,1863.0407608695652
2019-04-06,wheat,1860.8093607305937
2019-04-07,wheat,1854.2233502538072
2019-04-08,wheat,1870.1082191780824
2019-04-09,wheat,1860.597875569044
2019-04-10,wheat,1857.7690251572328
2019-04-11,wheat,1865.446519524618
2019-04-12,wheat,1861.5865384615386
2019-04-13,wheat,1836.3705463182898
2019-04-14,wheat,1837.8307692307692
2019-04-15,wheat,1857.895652173913
2019-04-16,wheat,1850.039393939394
2019-04-17,wheat,1839.489247311828
2019-04-18,wheat,1850.688455008489
2019-04-19,wheat,1833.0471698113208
2019-04-20,wheat,1864.6070278184482
2019-04-21,wheat,1843.0287769784172
2019-04-22,wheat,1858.4933333333333
2019-04-23,wheat,1847.337042682927
2019-04-24,wheat,1865.9099099099099
2019-04-25,wheat,1871.7033036848793
2019-04-26,wheat,1859.603929024081
2019-04-27,wheat,1861.020991253644
2019-04-28,wheat,1830.530357142857
2019-04-29,wheat,1870.3526850507983
2019-04-30,wheat,1873.3328282828284
2019-05-01,wheat,1831.3004769475358
2019-05-02,wheat,1865.3901408450704
2019-05-03,wheat,1878.6790106951871
2019-05-04,wheat,1865.4245696400626
2019-05-05,wheat,1833.7553333333333
2019-05-06,wheat,1878.983779761905
2019-05-07,wheat,1852.2355072463768
2019-05-08,wheat,1878.8855263157895
2019-05-09,wheat,1881.2519021739129
2019-05-10,wheat,1882.8595166163143
2019-05-11,wheat,1887.1660940325496
2019-05-12,wheat,1845.5959143968873
2019-05-13,wheat,1890.5562857142857
2019-05-14,wheat,1889.6201369863013
2019-05-15,wheat,1895.5942857142857
2019-05-16,wheat,1891.2947199999999
2019-05-17,wheat,1894.1103333333333
2019-05-18,wheat,1897.9772321428572
2019-05-19,wheat,1859.0228310502282
2019-05-20,wheat,1890.4518691588787
2019-05-21,wheat,1913.0173049645389
2019-05-22,wheat,1907.5568740955139
2019-05-23,wheat,1885.6392857142857
2019-05-24,wheat,1898.1511940298508
2019-05-25,wheat,1898.5368896925856
2019-05-26,wheat,1866.4242424242425
2019-05-27,wheat,1902.340356083086
2019-05-28,wheat,1889.7246081504702
2019-05-29,wheat,1897.2714285714285
2019-05-30,wheat,1883.5842276422766
2019-05-31,wheat,1899.644572368421
2019-06-01,wheat,1891.2894736842106
2019-06-02,wheat,1855.9082125603866
2019-06-03,wheat,1886.6989342806394
2019-06-04,wheat,1898.1046325878594
2019-06-05,wheat,1873.1153605015675
2019-06-06,wheat,1912.979966887417
2019-06-07,wheat,1900.9519417475728
2019-06-08,wheat,1890.3571709233793
2019-06-09,wheat,1847.9444933920706
2019-06-10,wheat,1896.4853395061727
2019-06-11,wheat,1883.7816455696202
2019-06-12,wheat,1896.6336052202282
2019-06-13,wheat,1874.9583050847457
2019-06-14,wheat,1883.8671666666667
2019-06-15,wheat,1876.0358458961473
2019-06-16,wheat,1845.864
2019-06-17,wheat,1877.5192810457518
2019-06-18,wheat,1870.9192982456138
2019-06-19,wheat,1877.5853420195438
2019-06-20,wheat,1887.6066985645932
2019-06-21,wheat,1879.0223113964685
2019-06-22,wheat,1872.4535433070866
2019-06-23,wheat,1842.5309734513273
2019-06-24,wheat,1883.3454258675079
2019-06-25,wheat,1872.529900332226
2019-06-26,wheat,1877.3431542461005
2019-06-27,wheat,1874.540308747856
2019-06-28,wheat,1873.354561101549
2019-06-29,wheat,1860.5027027027027
2019-06-30,wheat,1831.2592592592594
2019-07-01,wheat,1871.97212543554
2019-07-02,wheat,1869.4892367906066
2019-07-03,wheat,1880.1187050359713
2019-07-04,wheat,1882.6496212121212
2019-07-05,wheat,1878.6757246376812
2019-07-06,wheat,1875.561567164179
2019-07-07,wheat,1849.925
2019-07-08,wheat,1886.642978003384
2019-07-09,wheat,1893.7285478547856
2019-07-10,wheat,1894.8091216216217
2019-07-11,wheat,1900.9956896551723
2019-07-12,wheat,1900.978533094812
2019-07-13,wheat,1895.188864628821
2019-07-14,wheat,1846.7129186602872
2019-07-15,wheat,1914.083735909823
2019-07-16,wheat,1905.287795992714
2019-07-17,wheat,1917.014406779661
2019-07-18,wheat,1928.7645051194538
2019-07-19,wheat,1936.6280068728522
2019-07-20,wheat,1934.2760141093474
2019-07-21,wheat,1871.806763285024
2019-07-22,wheat,1946.2423756019261
2019-07-23,wheat,1948.3306962025317
2019-07-24,wheat,1950.9266886326195
2019-07-25,wheat,1944.5503472222222
2019-07-26,wheat,1951.6969696969697
2019-07-27,wheat,1932.0788912579958
2019-07-28,wheat,1882.059633027523
2019-07-29,wheat,1955.3438030560271
2019-07-30,wheat,1954.779569892473
2019-07-31,wheat,1958.4929078014184
2019-08-01,wheat,1957.9522821576763
2019-08-02,wheat,1977.0539823008849
2019-08-03,wheat,1968.6720532319391
2019-08-04,wheat,1899.2339449541284
2019-08-05,wheat,1973.0056818181818
2019-08-06,wheat,1975.395008605852
2019-08-07,wheat,1976.953180212014
2019-08-08,wheat,1983.9812030075188
2019-08-09,wheat,1983.5012658227847
2019-08-10,wheat,1967.7356321839081
2019-08-11,wheat,1910.0558139534883
2019-08-12,wheat,1946.9437086092714
2019-08-13,wheat,1974.2045855379188
2019-08-14,wheat,1987.610307414105
2019-08-15,wheat,1914.8
2019-08-16,wheat,1995.409090909091
2019-08-17,wheat,1966.864224137931
2019-08-18,wheat,1924.1756097560976
2019-08-19,wheat,1991.3958333333333
2019-08-20,wheat,1997.6381355932203
2019-08-21,wheat,1988.9205128205128
2019-08-22,wheat,1989.990366088632
2019-08-23,wheat,1982.4416873449131
2019-08-24,wheat,1961.5151515151515
2019-08-25,wheat,1932.2809523809524
2019-08-26,wheat,1995.080701754386
2019-08-27,wheat,1972.566254416961
2019-08-28,wheat,1989.890625
2019-08-29,wheat,1981.3157439446368
2019-08-30,wheat,1968.061784897025
2019-08-31,wheat,1969.7972972972973
2019-09-01,wheat,1925.2107843137255
2019-09-02,wheat,1931.4296187683285
2019-09-03,wheat,1976.031042128603
2019-09-04,wheat,1994.081673306773
2019-09-05,wheat,1980.3919925512105
2019-09-06,wheat,1973.7121387283237
2019-09-07,wheat,1975.775967413442
2019-09-08,wheat,1903.8851674641148
2019-09-09,wheat,1977.7567049808429
2019-09-10,wheat,1940.7430340557275
2019-09-11,wheat,1973.8663101604277
2019-09-12,wheat,1967.9786780383795
2019-09-13,wheat,1964.2041366906474
2019-09-14,wheat,1962.6643192488264
2019-09-15,wheat,1910.0684931506848
2019-09-16,wheat,1967.2479201331114
2019-09-17,wheat,1968.359649122807
2019-09-18,wheat,1977.8710743801653
2019-09-19,wheat,1971.4218213058418
2019-09-20,wheat,1983.3018707482993
2019-09-21,wheat,1969.5585664335665
2019-09-22,wheat,1918.5391705069123
2019-09-23,wheat,1984.378466557912
2019-09-24,wheat,1982.6971993410214
2019-09-25,wheat,1993.5100166944908
2019-09-26,wheat,1987.5674061433447
2019-09-27,wheat,1979.7911184210527
2019-09-28,wheat,1964.3186046511628
2019-09-29,wheat,1925.0402010050252
2019-09-30,wheat,1993.4702886247878
2019-10-01,wheat,1992.3916811091854
2019-10-02,wheat,1959.5698924731182
2019-10-03,wheat,1999.6844827586208
2019-10-04,wheat,1998.3585069444443
2019-10-05,wheat,2003.4627329192547
2019-10-06,wheat,1930.5885714285714
2019-10-07,wheat,1979.896551724138
2019-10-08,wheat,1972.8536585365853
2019-10-09,wheat,1998.7824156305505
2019-10-10,wheat,2010.107266435986
2019-10-11,wheat,2010.7875874125873
2019-10-12,wheat,2004.9806451612903
2019-10-13,wheat,1938.025
2019-10-14,wheat,2027.2669983416251
2019-10-15,wheat,2019.567612687813
2019-10-16,wheat,2014.5685279187817
2019-10-17,wheat,2030.5875216637783
2019-10-18,wheat,2031.160621761658
2019-10-19,wheat,2018.3899821109123
2019-10-20,wheat,1953.748717948718
2019-10-21,wheat,2013.3873786407767
2019-10-22,wheat,2028.2217465753424
2019-10-23,wheat,2020.4268292682927
2019-10-24,wheat,2017.5698689956332
2019-10-25,wheat,1997.6798679867986
2019-10-26,wheat,1985.0880829015543
2019-10-27,wheat,1949.3820224719102
2019-10-28,wheat,2023.4469178082193
2019-10-29,wheat,1972.3551020408163
2019-10-30,wheat,2018.2614107883817
2019-10-31,wheat,2027.0477137176938
2019-11-01,wheat,2027.7365988909428
2019-11-02,wheat,2040.3314711359403
2019-11-03,wheat,1962.197969543147
2019-11-04,wheat,2042.5922165820643
2019-11-05,wheat,2039.418487394958
2019-11-06,wheat,2048.97212543554
2019-11-07,wheat,2045.975229357798
2019-11-08,wheat,2055.656015037594
2019-11-09,wheat,2045.4532019704434
2019-11-10,wheat,1980.5430107526881
2019-11-11,wheat,2066.105308219178
2019-11-12,wheat,2052.3641791044774
2019-11-13,wheat,2066.8495867768597
2019-11-14,wheat,2061.0820642978
2019-11-15,wheat,2053.84229390681
2019-11-16,wheat,2055.1907308377895
2019-11-17,wheat,1979.3251231527095
2019-11-18,wheat,2063.0229132569557
2019-11-19,wheat,2059.041736227045
2019-11-20,wheat,2061.9715719063547
2019-11-21,wheat,2060.3502538071066
2019-11-22,wheat,2064.328767123288
2019-11-23,wheat,2043.0043103448277
2019-11-24,wheat,1986.7936507936508
2019-11-25,wheat,2077.3586206896553
2019-11-26,wheat,2043.2332695984703
2019-11-27,wheat,2065.449324324324
2019-11-28,wheat,2060.392794376098
2019-11-29,wheat,2064.351304347826
2019-11-30,wheat,2059.8595505617977
2019-12-01,wheat,1990.4054054054054
2019-12-02,wheat,2064.4003350083754
2019-12-03,wheat,2055.944827586207
2019-12-04,wheat,2066.6771720613287
2019-12-05,wheat,2059.298076923077
2019-12-06,wheat,2057.415329768271
2019-12-07,wheat,2058.088868940754
2019-12-08,wheat,1983.4915254237287
2019-12-09,wheat,2056.774358974359
2019-12-10,wheat,2077.3023255813955
2019-12-11,wheat,2056.7026785714284
2019-12-12,wheat,2075.6609195402298
2019-12-13,wheat,2058.491773308958
2019-12-14,wheat,2062.129102844639
2019-12-15,wheat,1987.150289017341
2019-12-16,wheat,2077.733102253033
2019-12-17,wheat,2070.0492227979275
2019-12-18,wheat,2075.0386597938145
2019-12-19,wheat,2082.1350364963505
2019-12-20,wheat,2070.479569892473
2019-12-21,wheat,2082.2090729783035
2019-12-22,wheat,2018.9137931034484
2019-12-23,wheat,2091.153846153846
2019-12-24,wheat,2087.8137432188064
2019-12-25,wheat,2059.1693290734825
2019-12-26,wheat,2090.7710970464136
2019-12-27,wheat,2112.190909090909
2019-12-28,wheat,2084.455849889625
2019-12-29,wheat,2016.7428571428572
2019-12-30,wheat,2114.2137745974956
2019-12-31,wheat,2117.368068833652
2020-01-01,wheat,2126.5877192982457
2020-01-02,wheat,2148.4175946547884
2020-01-03,wheat,2142.708910891089
2020-01-04,wheat,2157.7865731462925
2020-01-05,wheat,2043.45625
2020-01-06,wheat,2152.623595505618
2020-01-07,wheat,2155.4211065573772
2020-01-08,wheat,2164.311475409836
2020-01-09,wheat,2164.128968253968
2020-01-10,wheat,2161.88090349076
2020-01-11,wheat,2149.7838479809975
2020-01-12,wheat,2054.7803468208094
2020-01-13,wheat,2169.0482897384304
2020-01-14,wheat,2135.137566137566
2020-01-15,wheat,2122.8039772727275
2020-01-16,wheat,2145.8344594594596
2020-01-17,wheat,2170.0140845070423
2020-01-18,wheat,2142.4495967741937
2020-01-19,wheat,2044.9044943820224
2020-01-20,wheat,2139.7
2020-01-21,wheat,2123.4836538461536
2020-01-22,wheat,2118.05069582505
2020-01-23,wheat,2114.284722222222
2020-01-24,wheat,2108.7969762419007
2020-01-25,wheat,2083.0702576112412
2020-01-26,wheat,2032.752380952381
2020-01-27,wheat,2096.6857410881803
2020-01-28,wheat,2092.8413654618475
2020-01-29,wheat,2087.2633832976444
2020-01-30,wheat,2096.8053097345132
2020-01-31,wheat,2096.496855345912
2020-02-01,wheat,2102.312865497076
2020-02-02,wheat,2026.4609375
2020-02-03,wheat,2088.311778290993
2020-02-04,wheat,2098.3018433179723
2020-02-05,wheat,2110.779792746114
2020-02-06,wheat,2109.003021148036
2020-02-07,wheat,2097.004739336493
2020-02-08,wheat,2082.506443298969
2020-02-09,wheat,2013.4375
2020-02-10,wheat,2089.2485768500947
2020-02-11,wheat,2089.981262327416
2020-02-12,wheat,2096.6448412698414
2020-02-13,wheat,2093.267223382046
2020-02-14,wheat,2080.8839479392623
2020-02-15,wheat,2092.1307531380753
2020-02-16,wheat,2006.6936416184972
2020-02-17,wheat,2082.5278846153847
2020-02-18,wheat,2072.532608695652
2020-02-19,wheat,2062.750564334086
2020-02-20,wheat,2068.958620689655
2020-02-21,wheat,2009.532786885246
2020-02-22,wheat,2049.650366748166
2020-02-23,wheat,1995.5384615384614
2020-02-24,wheat,2036.1837782340863
2020-02-25,wheat,2024.7778904665315
2020-02-26,wheat,2017.938613861386
2020-02-27,wheat,1999.9823529411765
2020-02-28,wheat,1995.7091439688716
2020-02-29,wheat,2000.7995735607676
2020-03-01,wheat,1984.6271186440679
2020-03-02,wheat,1991.0751879699249
2020-03-03,wheat,1981.7459349593496
2020-03-04,wheat,1970.1979591836734
2020-03-05,wheat,1961.3261296660119
2020-03-06,wheat,1970.524557956778
2020-03-07,wheat,1943.667741935484
2020-03-08,wheat,1920.8223684210527
2020-03-09,wheat,1926.3204419889503
2020-03-10,wheat,1967.7676767676767
2020-03-11,wheat,1898.3102189781023
2020-03-12,wheat,1897.8262626262626
2020-03-13,wheat,1891.5743639921723
2020-03-14,wheat,1899.6682808716707
2020-03-15,wheat,1901.4188481675392
2020-03-16,wheat,1868.0404217926186
2020-03-17,wheat,1867.5954465849386
2020-03-18,wheat,1871.7721518987341
2020-03-19,wheat,1875.3351749539595
2020-03-20,wheat,1896.4610655737704
2020-03-21,wheat,1931.4293628808864
2020-03-22,wheat,1887.85
2020-03-23,wheat,1964.1935483870968
2020-03-24,wheat,1974.294642857143
2020-03-25,wheat,1916.1475409836066
2020-03-26,wheat,1960.4426229508197
2020-03-27,wheat,1943.4864864864865
2020-03-28,wheat,1932.71875
2020-03-29,wheat,1930.2553191489362
2020-03-30,wheat,1981.9772727272727
2020-03-31,wheat,2002.4184397163122
2020-04-01,wheat,2032.3969465648854
2020-04-02,wheat,2033.0692307692307
2020-04-03,wheat,2026.5911949685535
2020-04-04,wheat,2035.5849056603774
2020-04-05,wheat,1974.3444444444444
2020-04-06,wheat,2009.5177304964539
2020-04-07,wheat,2027.909090909091
2020-04-08,wheat,1990.5646258503402
2020-04-09,wheat,1993.9194630872482
2020-04-10,wheat,1990.013422818792
2020-04-11,wheat,1952.8120805369128
2020-04-12,wheat,1957.2325581395348
2020-04-13,wheat,1965.3785310734463
2020-04-14,wheat,1925.3975155279504
2020-04-15,wheat,1929.2142857142858
2020-04-16,wheat,1925.0196721311474
2020-04-17,wheat,1916.4358600583091
2020-04-18,wheat,1926.484693877551
2020-04-19,wheat,1909.4218009478673
2020-04-20,wheat,1899.855072463768
2020-04-21,wheat,1890.630580357143
2020-04-22,wheat,1896.547722342733
2020-04-23,wheat,1901.489270386266
2020-04-24,wheat,1897.9059196617336
2020-04-25,wheat,1891.8722222222223
2020-04-26,wheat,1902.844827586207
2020-04-27,wheat,1904.5518962075848
2020-04-28,wheat,1898.4815533980582
2020-04-29,wheat,1907.2646484375
2020-04-30,wheat,1912.5103262955854
2020-05-01,wheat,1894.930474777448
2020-05-02,wheat,1914.617305936073
2020-05-03,wheat,1897.124243697479
2020-05-04,wheat,1885.1786390532543
2020-05-05,wheat,1900.2570871985156
2020-05-06,wheat,1919.9776829268292
2020-05-07,wheat,1922.2004523809524
2020-05-08,wheat,1922.4645910780669
2020-05-09,wheat,1905.378152173913
2020-05-10,wheat,1900.144698275862
2020-05-11,wheat,1927.5850293542073
2020-05-12,wheat,1919.1356995884773
2020-05-13,wheat,1907.714426559356
2020-05-14,wheat,1920.0861436672967
2020-05-15,wheat,1903.5553804347828
2020-05-16,wheat,1917.0195018450183
2020-05-17,wheat,1899.5901937984497
2020-05-18,wheat,1911.9477533783786
2020-05-19,wheat,1904.031992945326
2020-05-20,wheat,1906.2112544169613
2020-05-21,wheat,1911.5428113879004
2020-05-22,wheat,1905.37
2020-05-23,wheat,1896.5620995670995
2020-05-24,wheat,1889.6404453441296
2020-05-25,wheat,1890.9519130434783
2020-05-26,wheat,1901.638581687612
2020-05-27,wheat,1905.6466269165248
2020-05-28,wheat,1906.7241385435168
2020-05-29,wheat,1905.7369649122809
2020-05-30,wheat,1902.090939849624
2020-05-31,wheat,1883.6833802816902
2020-06-01,wheat,1887.2211163895486
2020-06-02,wheat,1876.1159118236471
2020-06-03,wheat,1892.0567039106145
2020-06-04,wheat,1872.963504587156
2020-06-05,wheat,1887.7787934186472
2020-06-06,wheat,1879.9036723163842
2020-06-07,wheat,1876.1891625615765
2020-06-08,wheat,1870.7837010676155
2020-06-09,wheat,1865.2495395948436
2020-06-10,wheat,1869.0353260869565
2020-06-11,wheat,1868.944136622391
2020-06-12,wheat,1872.823846153846
2020-06-13,wheat,1854.5200715990454
2020-06-14,wheat,1874.5335195530727
2020-06-15,wheat,1861.467619047619
2020-06-16,wheat,1862.5774904214559
2020-06-17,wheat,1853.4213051823417
2020-06-18,wheat,1845.2581261950286
2020-06-19,wheat,1851.0205870841487
2020-06-20,wheat,1847.4463541666667
2020-06-21,wheat,1853.7911392405063
2020-06-22,wheat,1865.3970037453184
2020-06-23,wheat,1869.713692946058
2020-06-24,wheat,1866.7367924528303
2020-06-25,wheat,1852.98046875
2020-06-26,wheat,1896.5366336633663
2020-06-27,wheat,1858.34875
2020-06-28,wheat,1858.1030303030302
2020-06-29,wheat,1896.44584139265
2020-06-30,wheat,1865.399585921325
2020-07-01,wheat,1918.222602739726
2020-07-02,wheat,1877.7014388489208
2020-07-03,wheat,1885.317371937639
2020-07-04,wheat,1879.5429864253394
2020-07-05,wheat,1846.9285714285713
2020-07-06,wheat,1862.4133611691022
2020-07-07,wheat,1857.1218487394958
2020-07-08,wheat,1852.4492273730684
2020-07-09,wheat,1846.7439293598234
2020-07-10,wheat,1863.9802784222738
2020-07-11,wheat,1824.452205882353
2020-07-12,wheat,1812.7282608695652
2020-07-13,wheat,1841.8568329718005
2020-07-14,wheat,1836.58316008316
2020-07-15,wheat,1834.669956140351
2020-07-16,wheat,1838.1908077994428
2020-07-17,wheat,1828.6753812636166
2020-07-18,wheat,1783.7244224422443
2020-07-19,wheat,1809.6341463414635
2020-07-20,wheat,1831.3776315789473
2020-07-21,wheat,1824.2105263157894
2020-07-22,wheat,1817.0890557939915
2020-07-23,wheat,1809.224099099099
2020-07-24,wheat,1816.7548387096774
2020-07-25,wheat,1763.890410958904
2020-07-26,wheat,1790.432098765432
2020-07-27,wheat,1811.4665127020785
2020-07-28,wheat,1799.963282937365
2020-07-29,wheat,1804.148558758315
2020-07-30,wheat,1804.962669683258
2020-07-31,wheat,1818.4385714285713
2020-08-01,wheat,1823.8307692307692
2020-08-02,wheat,1812.179487179487
2020-08-03,wheat,1930.7463768115942
2020-08-04,wheat,1812.9774096385543
2020-08-05,wheat,1811.0037688442212
2020-08-06,wheat,1801.1848837209302
2020-08-07,wheat,1819.6600928074247
2020-08-08,wheat,1779.9747706422017
2020-08-09,wheat,1786.027027027027
2020-08-10,wheat,1810.1507352941176
2020-08-11,wheat,1805.937352245863
2020-08-12,wheat,1846.8644688644688
2020-08-13,wheat,1806.7254408060453
2020-08-14,wheat,1811.8210659898477
2020-08-15,wheat,1789.4084507042253
2020-08-16,wheat,1785.3218390804598
2020-08-17,wheat,1788.5833333333333
2020-08-18,wheat,1789.2632911392404
2020-08-19,wheat,1764.340909090909
2020-08-20,wheat,1761.0621890547263
2020-08-21,wheat,1796.8429602888086
2020-08-22,wheat,1735.0152671755725
2020-08-23,wheat,1765.1351351351352
2020-08-24,wheat,1757.2552693208431
2020-08-25,wheat,1741.4868073878629
2020-08-26,wheat,1737.0558739255014
2020-08-27,wheat,1720.1103723404256
2020-08-28,wheat,1743.632275132275
2020-08-29,wheat,1734.3295454545455
2020-08-30,wheat,1705.1153846153845
2020-08-31,wheat,1726.1141439205956
2020-09-01,wheat,1750.9413043478262
2020-09-02,wheat,1743.6231003039513
2020-09-03,wheat,1737.7767857142858
2020-09-04,wheat,1732.7901785714287
2020-09-05,wheat,1733.153125
2020-09-06,wheat,1737.75
2020-09-07,wheat,1736.1106321839081
2020-09-08,wheat,1707.695205479452
